STATION,DATE,TAVG,TMIN,TMAX,AWND,WSF2,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
USW00014765,8/12/2008,,62,76,7.83,15,1,,,,1,,,,,,,1,,,1,,,,,
USW00014765,8/13/2008,,60,79,5.82,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,8/14/2008,,64,83,4.03,19.9,1,1,1,,1,,,1,1,,,,,,,,,,,
USW00014765,8/15/2008,,64,77,5.59,16.1,1,,,,1,,,1,,,,1,1,,1,,,,,
USW00014765,8/16/2008,,63,81,6.04,17,,,,,,,,,,,,,,,1,,,,,
USW00014765,8/17/2008,,62,83,9.62,17,,,,,,,,,,,,,,,,,,,,
USW00014765,8/18/2008,,66,86,8.28,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,8/19/2008,,59,82,10.51,21.9,,,,,,,1,1,,,,,,,1,,,,,
USW00014765,8/20/2008,,53,73,8.05,17,,,,,,,,,,,,,,,,,,,,
USW00014765,8/21/2008,,55,77,4.92,15,,,,,,,,,,,,,,,,,,,,
USW00014765,8/22/2008,,58,79,5.14,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,8/23/2008,,57,76,4.47,17,,,,,,,,,,,,,,,,,,,,
USW00014765,8/24/2008,,58,79,4.47,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,8/25/2008,,63,83,8.95,21,,,,,,,,,,,,,,,1,,,,,
USW00014765,8/26/2008,,57,76,9.4,23,,,,,,,,,,,,,,,,,,,,
USW00014765,8/27/2008,,55,78,6.04,15,,,,,,,,,,,,,,,,,,,,
USW00014765,8/28/2008,,57,81,6.04,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,8/29/2008,,56,79,4.03,15,,,,,,,,,,,,,,,,,,,,
USW00014765,8/30/2008,,65,71,3.36,12.1,1,,,,1,,,,,,,1,1,,1,,,,,
USW00014765,8/31/2008,,64,82,9.62,21,,,,,,,,,,,,,,,,,,,,
USW00014765,9/1/2008,,62,84,8.72,23,,,,,,,,,,,,,,,,,,,,
USW00014765,9/2/2008,,63,81,8.28,21,,,,,,,,,,,,,,,,,,,,
USW00014765,9/3/2008,,56,81,5.14,15,,,,,,,,,,,,,,,1,,,,,
USW00014765,9/4/2008,,64,87,6.93,16.1,1,,,,,,,,,,,1,,,,,,,,
USW00014765,9/5/2008,,68,85,8.05,21.9,1,,,,,,1,1,,,,1,,,,,,,,
USW00014765,9/6/2008,,71,79,9.4,31.1,1,,,,1,,,,,,,1,,,1,,,,,
USW00014765,9/7/2008,,63,80,10.51,25.9,1,,,,1,,,,,,,1,,,1,,,,,
USW00014765,9/8/2008,,59,79,4.03,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,9/9/2008,,61,77,8.28,28,1,,1,,1,,,,,,,1,,,1,,,,,
USW00014765,9/10/2008,,56,71,5.82,17,,,,,,,,,,,,,,,,,,,,
USW00014765,9/11/2008,,50,71,2.91,13,,,,,,,,,,,,,,,,,,,,
USW00014765,9/12/2008,,54,68,6.71,19.9,1,,,,1,,,,,,,1,,,1,,,,,
USW00014765,9/13/2008,,64,73,2.01,10.1,1,,,,,,,,,,,1,,,,,,,,
USW00014765,9/14/2008,,65,72,8.28,16.1,1,,,,1,,,,,,,1,1,,1,,,,,
USW00014765,9/15/2008,,62,83,12.3,25.1,1,,,,,,,,,,,1,,,,,,,,
USW00014765,9/16/2008,,57,69,3.36,15,,,,,,,,,,,,,,,,,,,,
USW00014765,9/17/2008,,54,71,2.91,12.1,,,,,,,,,,,,,,,,,,,,
USW00014765,9/18/2008,,51,70,7.61,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,9/19/2008,,47,63,9.17,17,,,,,,,,,,,,,,,,,,,,
USW00014765,9/20/2008,,46,67,3.58,10.1,,,,,,,,,,,,,,,,,,,,
USW00014765,9/21/2008,,49,77,3.58,10.1,,,,,,,,,,,,,,,,,,,,
USW00014765,9/22/2008,,50,62,9.84,17,,,,,,,,,,,,,,,,,,,,
USW00014765,9/23/2008,,48,67,6.49,15,,,,,,,,,,,,,,,,,,,,
USW00014765,9/24/2008,,45,68,3.36,12.1,,,,,,,,,,,,,,,,,,,,
USW00014765,9/25/2008,,46,67,9.84,17,,,,,,,,,,,,,,,,,,,,
USW00014765,9/26/2008,,58,67,9.84,21,1,,,,1,,,,,,,1,1,,1,,,,,
USW00014765,9/27/2008,,64,71,4.03,13,1,1,,,1,,,,1,,,1,,,1,,,,,
USW00014765,9/28/2008,,66,71,2.46,10.1,1,,,,1,,,,,,,1,,,1,,,,,
USW00014765,9/29/2008,,64,70,4.25,15,1,,,,1,,,,,,,1,1,,1,,,,,
USW00014765,9/30/2008,,61,67,3.58,13,1,,,,,,,,,,,,1,,1,,,,,
USW00014765,10/1/2008,,61,73,5.82,16.1,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,10/2/2008,,47,65,7.61,23,1,,,,1,,,1,,,,1,,,1,,,,,
USW00014765,10/3/2008,,45,66,9.62,28,,,,,1,,,,,,,,,,1,,,,,
USW00014765,10/4/2008,,42,63,6.71,17,,,,,,,,,,,,,,,,,,,,
USW00014765,10/5/2008,,42,54,1.12,6.9,1,1,,,1,,,1,1,,,1,,,1,,,,,
USW00014765,10/6/2008,,44,61,7.61,17,1,,,,,,,,,,,,,,1,,,,,
USW00014765,10/7/2008,,42,65,6.26,12.1,,,,,,,,,,,,,,,,,,,,
USW00014765,10/8/2008,,39,69,5.14,13,,,,,,,,,,,,,,,,,,,,
USW00014765,10/9/2008,,58,73,9.62,19.9,1,,,,1,,,1,,,,1,,,1,,,,,
USW00014765,10/10/2008,,50,71,6.04,15,1,,,,,,,,,,,,,,,,,,,
USW00014765,10/11/2008,,46,69,4.7,13,,,,,,,,,,,,,,,,,,,,
USW00014765,10/12/2008,,46,68,4.92,12.1,,,,,,,,,,,,,,,,,,,,
USW00014765,10/13/2008,,50,70,6.04,15,,,,,,,,,,,,,,,,,,,,
USW00014765,10/14/2008,,51,64,6.93,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,10/15/2008,,52,68,4.7,15,1,,,,,,,,,,,1,,,,,,,,
USW00014765,10/16/2008,,52,70,7.61,21.9,1,,,,,,1,1,,,,1,,,1,,,,,
USW00014765,10/17/2008,,45,60,8.28,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,10/18/2008,,40,55,10.51,21,,,,,,,,,,,,,,,,,,,,
USW00014765,10/19/2008,,40,51,16.11,28,,,,,,,,,,,,,,,,,,,,
USW00014765,10/20/2008,,37,59,8.5,21,,,,,,,,,,,,,,,,,,,,
USW00014765,10/21/2008,,32,63,4.7,17.9,,,,,1,,,,,,,,,,1,,,,,
USW00014765,10/22/2008,,40,47,13.42,23,1,,,,1,,,,,,,,1,,1,,,,,
USW00014765,10/23/2008,,32,50,8.95,17,,,,,,,,,,,,,,,,,,,,
USW00014765,10/24/2008,,31,60,4.03,12.1,,,,,,,,,,,,,,,,,,,,
USW00014765,10/25/2008,,42,64,11.63,28,1,,1,,1,,,,,,,1,,,1,,,,,
USW00014765,10/26/2008,,44,66,7.83,30,1,,,,1,,,,,,,1,,,1,,,,,
USW00014765,10/27/2008,,41,64,3.13,10.1,1,,,,,,,,,,,1,,,,,,,,
USW00014765,10/28/2008,,38,51,13.42,25.1,1,,,,1,,,,,,,1,1,,1,,,,,
USW00014765,10/29/2008,,32,47,13.65,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,10/30/2008,,30,48,8.5,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,10/31/2008,,29,63,8.5,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,11/1/2008,,40,64,6.26,15,,,,,,,,,,,,,,,,,,,,
USW00014765,11/2/2008,,29,47,7.38,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,11/3/2008,,26,55,2.68,10.1,1,,,,,,,,,,,1,,,,,,,1,
USW00014765,11/4/2008,,37,60,2.46,13,1,1,,,,,,,1,,,1,,,,,,,,
USW00014765,11/5/2008,,48,66,5.82,17.9,1,,,,1,,,,,,,1,1,,1,,,,,
USW00014765,11/6/2008,,55,59,12.53,21.9,1,,,,1,,,,,,,1,1,,1,,,,,
USW00014765,11/7/2008,,55,61,5.82,14.1,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,11/8/2008,,56,60,6.49,16.1,1,1,,,1,,,,1,,,,1,,1,,,,,
USW00014765,11/9/2008,,43,59,8.28,19.9,1,,,,1,,,,,,,1,,,1,,,,,
USW00014765,11/10/2008,,37,53,7.16,16.1,,,,,,,,,,,,,,,1,,,,,
USW00014765,11/11/2008,,34,50,8.5,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,11/12/2008,,32,48,1.34,10.1,,,,,,,,,,,,,,,,,,,,
USW00014765,11/13/2008,,34,55,4.47,14.1,1,,,,1,,,,,,,1,1,,1,,,,,
USW00014765,11/14/2008,,51,61,4.03,13,1,1,,,1,,,,1,,,,1,,1,,,,,
USW00014765,11/15/2008,,57,68,13.87,36.9,1,1,1,,1,,,,1,,,,1,,,,,,,
USW00014765,11/16/2008,,41,67,14.32,28,1,,,,1,,,,,,,1,,,1,,,,,
USW00014765,11/17/2008,,33,48,6.93,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,11/18/2008,,27,41,12.53,25.1,,,,,,,,,,,,,,,,,,,,
USW00014765,11/19/2008,,23,34,12.08,23,,,,,,,,,,,,,,,,,,,,
USW00014765,11/20/2008,,21,36,6.26,21,,,,,,,,,,,,,,,,,,,,
USW00014765,11/21/2008,,21,36,6.26,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,11/22/2008,,20,30,11.41,28,,,,,,,,,,,,,,,,,,,,
USW00014765,11/23/2008,,21,34,9.84,21,,,,,,,,,,,,,,,,,,,,
USW00014765,11/24/2008,,22,44,3.8,16.1,,,,,1,,,,,,,,,,1,,,,,
USW00014765,11/25/2008,,35,52,7.83,29.1,1,,,,1,,,,,,,1,1,,1,,,,,
USW00014765,11/26/2008,,27,46,4.7,17.9,1,,,,,,,,,,,,,,,,,,,
USW00014765,11/27/2008,,31,46,5.82,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,11/28/2008,,28,50,5.82,19.9,1,,,,1,,,,,,,,,,1,,,,,
USW00014765,11/29/2008,,29,46,6.93,15,,,,,,,,,,,,,,,,,,,,
USW00014765,11/30/2008,,25,43,5.82,15,1,,1,1,1,,,,,,,1,,,1,,,,,
USW00014765,12/1/2008,,43,58,12.3,25.1,1,1,,,1,,,,1,,,1,1,,1,,,,,
USW00014765,12/2/2008,,36,49,9.17,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,12/3/2008,,28,44,5.14,13,,,,,,,,,,,,,,,,,,,,
USW00014765,12/4/2008,,31,54,11.18,29.1,,,,,1,,,,,,,,,,1,,,,,
USW00014765,12/5/2008,,29,41,8.28,16.1,,,,,,,,,,,,,1,,1,,,,,
USW00014765,12/6/2008,,21,37,3.13,10.1,,,,,,,,,,,,,,,1,,1,,,
USW00014765,12/7/2008,,22,34,11.18,32,1,,,,,,,1,,,,1,,,1,,1,,,
USW00014765,12/8/2008,,14,24,9.4,29.1,,,,,,,,,,,,,,,,,,,,
USW00014765,12/9/2008,,15,56,8.5,28,1,,,,1,,,,,,,1,1,,1,,1,,,
USW00014765,12/10/2008,,43,62,18.34,34.9,1,,,,1,,,,,,,1,1,,1,,,,,
USW00014765,12/11/2008,,37,43,12.53,17.9,1,,,,1,,,,,,,1,,,1,,,,,
USW00014765,12/12/2008,,32,63,15.88,42.9,1,,1,,1,,,,,,,,1,,1,,,,,
USW00014765,12/13/2008,,21,32,10.74,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,12/14/2008,,19,48,7.83,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,12/15/2008,,44,62,17.45,31.1,1,,,,1,,,,,,,1,,,1,,,,,
USW00014765,12/16/2008,,28,58,9.62,23,1,,1,1,1,,,,,,,1,,,1,,1,,,
USW00014765,12/17/2008,,27,39,6.71,13,1,,,1,1,,,,,,,,1,,1,,1,,,
USW00014765,12/18/2008,,28,41,6.49,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,12/19/2008,,19,31,10.96,25.1,1,1,,,,,,1,1,,,,,,1,,1,,,1
USW00014765,12/20/2008,,15,21,15.88,19.9,1,,,,,,1,1,,,,1,,,1,,1,,,
USW00014765,12/21/2008,,20,34,12.08,25.1,1,1,1,1,1,,1,1,1,,,,,,1,,,,,
USW00014765,12/22/2008,,15,27,16.11,25.1,,,,,,,,,1,,,,,,,,1,,,
USW00014765,12/23/2008,,14,28,7.61,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,12/24/2008,,26,54,12.97,32,1,,1,1,1,,,,,,,,1,,1,,1,,,
USW00014765,12/25/2008,,30,56,15.21,32,1,,,,1,,,,,,,,,,1,,,,,
USW00014765,12/26/2008,,23,39,4.25,10.1,,,,,,,,,,,,,,,,,,,,
USW00014765,12/27/2008,,37,50,9.17,17.9,1,,,,1,,,,,,,1,1,,1,,,,,
USW00014765,12/28/2008,,45,60,14.32,25.1,1,,,,,,,,,,,1,1,,,,,,,
USW00014765,12/29/2008,,28,45,9.84,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,12/30/2008,,29,40,14.09,33.1,1,,,,,,,,,,,1,,,1,,1,,,
USW00014765,12/31/2008,,10,30,14.99,30,1,1,,,,,,1,1,,,,,,1,,1,,,1
USW00014765,1/1/2009,,6,20,14.09,23.9,,,,,,,,1,1,,,,,,,,,,,
USW00014765,1/2/2009,,9,37,5.82,21.9,,,,,,,,,,,,,,,1,,1,,,
USW00014765,1/3/2009,,24,35,14.99,29.1,,,,,,,,,,,,,,,,,,,,
USW00014765,1/4/2009,,22,38,7.61,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,1/5/2009,,25,41,7.16,17.9,,,,,1,,,,,,,,1,1,1,1,,,,
USW00014765,1/6/2009,,26,33,5.37,15,,,,1,1,,,,,,,,,,1,1,1,,,
USW00014765,1/7/2009,,29,37,7.38,14.1,1,1,,,1,1,,,1,,,,1,,1,,,,,
USW00014765,1/8/2009,,26,41,17.9,32,1,,,,1,,,,,,,1,,,1,,1,,,
USW00014765,1/9/2009,,20,30,13.87,23.9,1,,,,,,,,,,,,,,,,,,,
USW00014765,1/10/2009,,15,29,5.59,14.1,1,,,,,,,1,,,,1,,,1,,1,,,
USW00014765,1/11/2009,,23,28,10.07,21,1,,,1,1,,1,1,,,,,,,1,,1,,,
USW00014765,1/12/2009,,17,30,7.83,17,1,,,,,,,,,,,1,,,1,,1,,,
USW00014765,1/13/2009,,14,37,2.68,12.1,1,,,,1,,,,,,,1,1,,1,,,,,
USW00014765,1/14/2009,,15,36,12.75,25.1,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,1/15/2009,,10,17,10.07,17.9,1,,,,,,,,,,,1,,,1,,1,,,
USW00014765,1/16/2009,,4,18,7.61,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,1/17/2009,,4,19,5.82,14.1,1,,,,,,,,,,,1,,,1,,1,,,
USW00014765,1/18/2009,,17,30,4.7,10.1,1,1,,,,,,1,,,,1,,,1,,1,,,1
USW00014765,1/19/2009,,24,33,4.92,12.1,1,,,,,,,,,,,1,,,1,,1,,,
USW00014765,1/20/2009,,22,32,7.61,17,1,,,,,,,,,,,1,,,1,,1,,,
USW00014765,1/21/2009,,14,28,8.95,14.1,,,,,,,,,,,,,,,1,,1,,,
USW00014765,1/22/2009,,14,33,10.29,21,,,,,,,,1,,,,,,,,,,,,
USW00014765,1/23/2009,,14,40,5.82,15,1,,,,,,1,1,,,,1,,,,,,,,
USW00014765,1/24/2009,,13,40,14.09,28,,,,,,,,,,,,,,,,,,,,
USW00014765,1/25/2009,,1,24,6.93,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,1/26/2009,,7,26,4.25,10.1,,,,,,,,,,,,,,,,,,,,
USW00014765,1/27/2009,,20,28,5.14,16.1,,,,,,,,,,,,,,,,,1,,,
USW00014765,1/28/2009,,23,42,8.95,25.1,1,1,1,1,1,,,,,,,,,,1,1,1,,,
USW00014765,1/29/2009,,22,38,9.62,25.1,,,,,,,,,,,,,,,,,,,,
USW00014765,1/30/2009,,17,40,6.26,17.9,1,,,,,,,,,,,,,,,,,,,
USW00014765,1/31/2009,,17,26,11.41,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2/1/2009,,19,45,7.61,23,,,,,,,,,,,,,,,,,,,,
USW00014765,2/2/2009,,27,48,4.7,19.9,1,1,,,,,,,1,,,1,,,,,,,,1
USW00014765,2/3/2009,,26,36,15.43,28,1,,,,,,,,,,,1,,,1,,1,,,
USW00014765,2/4/2009,,15,27,9.62,15,1,,,,,,,,,,,1,,,1,,1,,,
USW00014765,2/5/2009,,8,20,11.41,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2/6/2009,,5,28,6.04,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2/7/2009,,13,46,9.62,21.9,,,,,1,,,,,,,,,,1,,,,,
USW00014765,2/8/2009,,34,55,13.42,30,,,,,1,,,,,,,,,,1,,,,,
USW00014765,2/9/2009,,26,40,6.49,17,,,,,,,,,,,,,,,,,,,,
USW00014765,2/10/2009,,26,39,3.8,17,,,,,,,,,,,,,,,,,,,,
USW00014765,2/11/2009,,35,58,5.82,14.1,1,1,,,,,,,1,,,1,,,,,,,,
USW00014765,2/12/2009,,41,54,18.57,34.9,1,1,,,1,,,,1,,,1,,,1,,,,,
USW00014765,2/13/2009,,27,42,14.76,25.1,,,,,,,,,,,,,,,1,,,,,
USW00014765,2/14/2009,,24,42,11.63,21,,,,,,,,,,,,,,,,,,,,
USW00014765,2/15/2009,,27,42,9.4,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2/16/2009,,24,39,7.16,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2/17/2009,,23,39,7.61,15,,,,,,,,,,,,,,,,,,,,
USW00014765,2/18/2009,,20,39,8.95,21.9,1,,,1,1,,,,,,,1,,,1,,1,,,
USW00014765,2/19/2009,,27,50,9.17,31.1,1,1,,1,1,,,,1,,,,1,,1,,,,,
USW00014765,2/20/2009,,21,31,16.78,28,,,,,,,,,,,,,,,,,,,,
USW00014765,2/21/2009,,25,40,11.18,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2/22/2009,,27,42,8.5,32,1,,,,1,,,,,,,1,,,1,,1,,,
USW00014765,2/23/2009,,22,35,19.69,29.1,,,,,,,,,,,,,,,1,,1,,,
USW00014765,2/24/2009,,20,36,12.53,21,,,,,,,,,,,,,,,,,1,,,
USW00014765,2/25/2009,,20,38,4.47,10.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2/26/2009,,24,49,7.61,19.9,1,,,,,,,,,,,1,,,,,,,,
USW00014765,2/27/2009,,33,60,16.78,34.9,1,,,,1,,,,,,,1,,,1,,,,,
USW00014765,2/28/2009,,32,51,12.3,23,,,,,1,,,,,,,,,,1,,,,,
USW00014765,3/1/2009,,24,32,16.11,21.9,1,,1,1,1,,1,1,,,,,1,,1,,1,,,
USW00014765,3/2/2009,,18,25,18.34,34.9,1,1,,,,,,1,1,,,,,,1,,1,,,
USW00014765,3/3/2009,,15,26,10.51,17,,,,,,,,,,,,,,,1,,1,,,
USW00014765,3/4/2009,,8,31,8.28,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,3/5/2009,,14,39,6.26,15,,,,,,,,,,,,,,,,,,,,
USW00014765,3/6/2009,,30,48,12.3,23.9,,,,,,,,,,,,,,,1,,,,,
USW00014765,3/7/2009,,32,63,8.28,17.9,1,,,,,,,,,,,1,,,,,,,,
USW00014765,3/8/2009,,43,63,9.17,21,1,,,,1,,1,1,,,,1,,,1,,,,,
USW00014765,3/9/2009,,32,43,12.53,21.9,1,,1,1,1,,,,,,,,1,,1,,1,,,
USW00014765,3/10/2009,,29,46,7.38,14.1,,,,1,1,,,,,,,,,,1,,,,,
USW00014765,3/11/2009,,37,51,13.42,29.1,1,,1,1,1,,,,,,,1,1,,1,,,,,
USW00014765,3/12/2009,,28,42,12.3,28,,,,,,,,,,,,,,,,,,,,
USW00014765,3/13/2009,,24,35,8.5,17,,,,,,,,,,,,,,,,,,,,
USW00014765,3/14/2009,,23,47,6.49,17,,,,,,,,,,,,,,,,,,,,
USW00014765,3/15/2009,,33,53,5.37,16.1,1,,,,,,,,,,,1,,,,,,,,
USW00014765,3/16/2009,,30,48,8.28,16.1,1,,,,,,,,,,,1,,,,,,,,
USW00014765,3/17/2009,,30,49,6.26,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,3/18/2009,,29,56,11.86,28,,,,,,,,,,,,,,,,,,,,
USW00014765,3/19/2009,,38,48,6.04,16.1,1,,,,1,,,,,,,1,,,1,,,,,
USW00014765,3/20/2009,,28,42,9.84,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,3/21/2009,,23,47,7.38,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,3/22/2009,,31,52,10.74,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,3/23/2009,,22,35,14.32,25.9,,,,,,,,,,,,,,,1,,1,,,
USW00014765,3/24/2009,,22,47,15.21,30,,,,,,,,,,,,,,,,,,,,
USW00014765,3/25/2009,,32,54,8.95,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,3/26/2009,,27,49,6.71,17,1,,,,1,,,,,,,1,1,,1,,,,,
USW00014765,3/27/2009,,41,61,9.17,17,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,3/28/2009,,39,55,6.93,13,1,,,,,,,,,,,1,,,,,,,,
USW00014765,3/29/2009,,41,47,9.17,19.9,1,,,,1,,,,,,,1,1,,1,,,,,
USW00014765,3/30/2009,,39,48,13.2,25.9,1,,,,1,,,,,,,,,,1,,,,,
USW00014765,3/31/2009,,35,57,8.95,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,4/1/2009,,31,43,5.82,14.1,1,,,,1,,,,,,,1,1,,1,,,,,
USW00014765,4/2/2009,,42,52,2.91,8.9,1,1,,,1,,,,1,,,,1,,1,,,,,
USW00014765,4/3/2009,,47,57,8.28,19.9,1,1,1,,1,,,,1,,,,1,,,,,,,
USW00014765,4/4/2009,,42,54,17,29.1,,,,,1,,,,,,,,1,,1,,,,,
USW00014765,4/5/2009,,41,60,13.42,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,4/6/2009,,35,54,8.5,23.9,1,,1,,1,,,,,,,1,1,,1,,,,,
USW00014765,4/7/2009,,36,51,9.4,21.9,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,4/8/2009,,33,46,10.07,23,,,,,,,,,,,,,,,1,,,,,
USW00014765,4/9/2009,,30,60,8.95,23.9,1,,,,,,,1,,,,,,,,,,,,
USW00014765,4/10/2009,,34,62,6.93,17.9,1,,1,,1,,,1,,,,1,,,1,,,,,
USW00014765,4/11/2009,,37,47,14.32,23,1,,1,,1,,,,,,,1,1,,1,,,,,
USW00014765,4/12/2009,,33,45,14.99,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,4/13/2009,,31,54,11.63,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,4/14/2009,,40,54,5.59,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,4/15/2009,,38,57,14.32,25.9,,,,,,,,,,,,,,,,,,,,
USW00014765,4/16/2009,,36,55,11.63,23,,,,,,,,,,,,,,,,,,,,
USW00014765,4/17/2009,,38,69,8.05,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,4/18/2009,,50,70,8.5,23,,,,,1,,,,,,,,1,,1,,,,,
USW00014765,4/19/2009,,41,57,11.18,21,,,,,1,,,,,,,,,,1,,,,,
USW00014765,4/20/2009,,36,54,11.41,23,1,,,,1,,,,,,,1,1,,1,,,,,
USW00014765,4/21/2009,,47,57,9.84,23,1,1,1,,1,,,,1,,,,1,,1,,,,,
USW00014765,4/22/2009,,46,59,9.17,21,1,,,,1,,,1,,,,1,1,,1,,,,,
USW00014765,4/23/2009,,44,57,14.09,25.1,1,,,,,,,,,,,,1,,1,,,,,
USW00014765,4/24/2009,,43,68,9.62,17,,,,,,,,,,,,,,,,,,,,
USW00014765,4/25/2009,,48,63,7.61,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,4/26/2009,,52,88,7.83,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,4/27/2009,,52,68,6.93,16.1,1,,,,,,1,1,,,,,,,,,,,,
USW00014765,4/28/2009,,51,89,14.32,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,4/29/2009,,43,64,11.41,25.9,,,,,1,,,,,,,,,,1,,,,,
USW00014765,4/30/2009,,37,64,8.95,19.9,,,,,,,,,,,,,1,,,,,,,
USW00014765,5/1/2009,,54,65,11.41,19.9,1,,,,1,,1,1,,,,1,1,,1,,,,,
USW00014765,5/2/2009,,54,68,7.61,16.1,1,,,,1,,,,,,,1,,,1,,,,,
USW00014765,5/3/2009,,47,61,5.82,17,,,,,1,,,,,,,,,,1,,,,,
USW00014765,5/4/2009,,50,57,4.7,12.1,,,,,1,,,,,,,,1,,1,,,,,
USW00014765,5/5/2009,,47,54,12.3,23,1,,,,1,,,,,,,1,1,,1,,,,,
USW00014765,5/6/2009,,46,62,8.28,15,1,,,,1,,,,,,,1,1,,1,,,,,
USW00014765,5/7/2009,,50,67,8.05,19.9,1,,,,1,,,,,,,1,1,,1,,,,,
USW00014765,5/8/2009,,51,72,8.5,19.9,1,,,,,,,,,,,,,,,,,,,
USW00014765,5/9/2009,,54,69,6.71,16.1,1,,,,1,,,,,,,1,,,1,,,,,
USW00014765,5/10/2009,,49,66,15.88,29.1,,,,,,,,,,,,,,,,,,,,
USW00014765,5/11/2009,,42,62,8.5,17,,,,,,,,,,,,,,,,,,,,
USW00014765,5/12/2009,,46,64,5.59,19.9,1,,1,,1,,,,,,,,,,1,,,,,
USW00014765,5/13/2009,,43,66,8.05,25.1,,,,,,,,,,,,,,,,,,,,
USW00014765,5/14/2009,,48,63,13.87,30,1,,,,1,,,,,,,1,1,,1,,,,,
USW00014765,5/15/2009,,52,69,7.38,17.9,1,1,,,,,,,1,,,1,,,1,,,,,
USW00014765,5/16/2009,,50,71,8.05,21,1,1,,,1,,,,1,,,,1,,1,,,,,
USW00014765,5/17/2009,,52,62,11.18,21.9,1,,,,1,,,,,,,1,,,1,,,,,
USW00014765,5/18/2009,,43,53,7.38,16.1,,,,,1,,,,,,,,,,1,,,,,
USW00014765,5/19/2009,,42,65,7.61,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,5/20/2009,,48,78,8.28,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,5/21/2009,,54,85,11.18,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,5/22/2009,,59,84,9.4,21,,,,,,,,,,,,,,,,,,,,
USW00014765,5/23/2009,,55,67,8.5,15,,,,,1,,,,,,,,,,1,,,,,
USW00014765,5/24/2009,,54,81,6.04,17.9,1,,1,,1,,,1,,,,1,,,1,,,,,
USW00014765,5/25/2009,,56,78,8.5,19.9,1,,,,,,,,,,,1,,,,,,,,
USW00014765,5/26/2009,,48,61,9.17,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,5/27/2009,,47,58,5.82,12.1,1,,,,1,,,,,,,1,1,,1,,,,,
USW00014765,5/28/2009,,49,59,11.18,16.1,1,,,,,,,,,,,1,1,,,,,,,
USW00014765,5/29/2009,,50,65,3.8,10.1,1,,,,1,,,,,,,1,1,,1,,,,,
